search_board_type Mt.Jade
Pseudo-terminal will not be allocated because stdin is not a terminal.
   1 | 04/15/2021 | 22:57:51 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 88c | 04/17/2021 | 17:55:22 | OEM record c0 | 00cd3a | 0feb70820000
 88d | 04/17/2021 | 17:55:22 | System Firmwares #0xe4 | System boot initiated | Asserted
 88e | 04/17/2021 | 17:56:19 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 88f | 04/17/2021 | 17:56:19 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 890 | 04/17/2021 | 17:56:43 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 891 | 04/17/2021 | 17:56:44 | OEM record c0 | 00cd3a | 0feb70020000
 892 | 04/17/2021 | 17:56:44 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 893 | 04/17/2021 | 17:56:44 | OEM record c0 | 00cd3a | ca8f7101ffff
 894 | 04/17/2021 | 17:56:44 | OEM record c0 | 00cd3a | ca907105ffff
 895 | 04/17/2021 | 17:56:44 | OEM record c0 | 00cd3a | 0feb70120000
 896 | 04/17/2021 | 17:56:44 | OEM record c0 | 00cd3a | ca8ff101ffff
 897 | 04/17/2021 | 17:56:44 | OEM record c0 | 00cd3a | ca90f105ffff
 898 | 04/17/2021 | 17:57:29 | OEM record c0 | 00cd3a | 0feb70220000
 899 | 04/17/2021 | 17:57:29 | OEM record c0 | 00cd3a | 0feb703bff10
 89a | 04/17/2021 | 17:57:30 | OEM record c0 | 00cd3a | 0feb70320000
 89b | 04/17/2021 | 17:57:32 | OEM record c0 | 00cd3a | 0feb70520000
 89c | 04/17/2021 | 17:57:33 | OEM record c0 | 00cd3a | 0feb70620000
 89d | 04/17/2021 | 17:58:06 | OEM record c0 | 00cd3a | 0feb70820000
 89e | 04/17/2021 | 17:58:06 | System Firmwares #0xe4 | System boot initiated | Asserted
 89f | 04/17/2021 | 17:59:00 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 8a0 | 04/17/2021 | 17:59:00 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 8a1 | 04/17/2021 | 17:59:25 | OEM record c0 | 00cd3a | ca907105ffff
 8a2 | 04/17/2021 | 17:59:25 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 8a3 | 04/17/2021 | 17:59:25 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 8a4 | 04/17/2021 | 17:59:26 | OEM record c0 | 00cd3a | 0feb70020000
 8a5 | 04/17/2021 | 17:59:26 | OEM record c0 | 00cd3a | ca8f7101ffff
 8a6 | 04/17/2021 | 17:59:26 | OEM record c0 | 00cd3a | ca90f105ffff
 8a7 | 04/17/2021 | 17:59:27 | OEM record c0 | 00cd3a | 0feb70120000
 8a8 | 04/17/2021 | 17:59:27 | OEM record c0 | 00cd3a | ca8ff101ffff
 8a9 | 04/17/2021 | 18:00:11 | OEM record c0 | 00cd3a | 0feb70220000
 8aa | 04/17/2021 | 18:00:11 | OEM record c0 | 00cd3a | 0feb703bff10
 8ab | 04/17/2021 | 18:00:12 | OEM record c0 | 00cd3a | 0feb70320000
 8ac | 04/17/2021 | 18:00:14 | OEM record c0 | 00cd3a | 0feb70520000
 8ad | 04/17/2021 | 18:00:15 | OEM record c0 | 00cd3a | 0feb70620000
 8ae | 04/17/2021 | 18:00:45 | OEM record c0 | 00cd3a | 0feb70820000
 8af | 04/17/2021 | 18:00:45 | System Firmwares #0xe4 | System boot initiated | Asserted
 8b0 | 04/17/2021 | 18:01:39 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 8b1 | 04/17/2021 | 18:01:39 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 8b2 | 04/17/2021 | 18:02:04 | OEM record c0 | 00cd3a | ca907105ffff
 8b3 | 04/17/2021 | 18:02:04 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 8b4 | 04/17/2021 | 18:02:04 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 8b5 | 04/17/2021 | 18:02:05 | OEM record c0 | 00cd3a | 0feb70020000
 8b6 | 04/17/2021 | 18:02:05 | OEM record c0 | 00cd3a | ca8f7101ffff
 8b7 | 04/17/2021 | 18:02:05 | OEM record c0 | 00cd3a | ca90f105ffff
 8b8 | 04/17/2021 | 18:02:06 | OEM record c0 | 00cd3a | 0feb70120000
 8b9 | 04/17/2021 | 18:02:06 | OEM record c0 | 00cd3a | ca8ff101ffff
 8ba | 04/17/2021 | 18:02:50 | OEM record c0 | 00cd3a | 0feb70220000
 8bb | 04/17/2021 | 18:02:50 | OEM record c0 | 00cd3a | 0feb703bff10
 8bc | 04/17/2021 | 18:02:51 | OEM record c0 | 00cd3a | 0feb70320000
 8bd | 04/17/2021 | 18:02:53 | OEM record c0 | 00cd3a | 0feb70520000
 8be | 04/17/2021 | 18:02:54 | OEM record c0 | 00cd3a | 0feb70620000
 8bf | 04/17/2021 | 18:03:25 | OEM record c0 | 00cd3a | 0feb70820000
 8c0 | 04/17/2021 | 18:03:25 | System Firmwares #0xe4 | System boot initiated | Asserted
 8c1 | 04/17/2021 | 18:04:24 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 8c2 | 04/17/2021 | 18:04:24 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 8c3 | 04/17/2021 | 18:04:48 | OEM record c0 | 00cd3a | ca907105ffff
 8c4 | 04/17/2021 | 18:04:48 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 8c5 | 04/17/2021 | 18:04:48 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 8c6 | 04/17/2021 | 18:04:49 | OEM record c0 | 00cd3a | 0feb70020000
 8c7 | 04/17/2021 | 18:04:49 | OEM record c0 | 00cd3a | ca8f7101ffff
 8c8 | 04/17/2021 | 18:04:49 | OEM record c0 | 00cd3a | ca90f105ffff
 8c9 | 04/17/2021 | 18:04:50 | OEM record c0 | 00cd3a | 0feb70120000
 8ca | 04/17/2021 | 18:04:50 | OEM record c0 | 00cd3a | ca8ff101ffff
 8cb | 04/17/2021 | 18:05:35 | OEM record c0 | 00cd3a | 0feb70220000
 8cc | 04/17/2021 | 18:05:35 | OEM record c0 | 00cd3a | 0feb703bff10
 8cd | 04/17/2021 | 18:05:36 | OEM record c0 | 00cd3a | 0feb70320000
 8ce | 04/17/2021 | 18:05:38 | OEM record c0 | 00cd3a | 0feb70520000
 8cf | 04/17/2021 | 18:05:39 | OEM record c0 | 00cd3a | 0feb70620000
 8d0 | 04/17/2021 | 18:06:12 | OEM record c0 | 00cd3a | 0feb70820000
 8d1 | 04/17/2021 | 18:06:12 | System Firmwares #0xe4 | System boot initiated | Asserted
 8d2 | 04/17/2021 | 18:07:27 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 8d3 | 04/17/2021 | 18:07:27 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 8d4 | 04/17/2021 | 18:07:50 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 8d5 | 04/17/2021 | 18:07:51 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 8d6 | 04/17/2021 | 18:07:51 | OEM record c0 | 00cd3a | 0feb70020000
 8d7 | 04/17/2021 | 18:07:51 | OEM record c0 | 00cd3a | ca8f7101ffff
 8d8 | 04/17/2021 | 18:07:51 | OEM record c0 | 00cd3a | ca907105ffff
 8d9 | 04/17/2021 | 18:07:52 | OEM record c0 | 00cd3a | 0feb70120000
 8da | 04/17/2021 | 18:07:52 | OEM record c0 | 00cd3a | ca8ff101ffff
 8db | 04/17/2021 | 18:07:52 | OEM record c0 | 00cd3a | ca90f105ffff
 8dc | 04/17/2021 | 18:08:37 | OEM record c0 | 00cd3a | 0feb70220000
 8dd | 04/17/2021 | 18:08:37 | OEM record c0 | 00cd3a | 0feb703bff10
 8de | 04/17/2021 | 18:08:38 | OEM record c0 | 00cd3a | 0feb70320000
 8df | 04/17/2021 | 18:08:40 | OEM record c0 | 00cd3a | 0feb70520000
 8e0 | 04/17/2021 | 18:08:41 | OEM record c0 | 00cd3a | 0feb70620000
 8e1 | 04/17/2021 | 18:09:12 | OEM record c0 | 00cd3a | 0feb70820000
 8e2 | 04/17/2021 | 18:09:12 | System Firmwares #0xe4 | System boot initiated | Asserted
 8e3 | 04/17/2021 | 18:10:26 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 8e4 | 04/17/2021 | 18:10:26 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 8e5 | 04/17/2021 | 18:10:50 | OEM record c0 | 00cd3a | ca907105ffff
 8e6 | 04/17/2021 | 18:10:50 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 8e7 | 04/17/2021 | 18:10:50 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 8e8 | 04/17/2021 | 18:10:51 | OEM record c0 | 00cd3a | 0feb70020000
 8e9 | 04/17/2021 | 18:10:51 | OEM record c0 | 00cd3a | ca8f7101ffff
 8ea | 04/17/2021 | 18:10:51 | OEM record c0 | 00cd3a | ca90f105ffff
 8eb | 04/17/2021 | 18:10:52 | OEM record c0 | 00cd3a | 0feb70120000
 8ec | 04/17/2021 | 18:10:52 | OEM record c0 | 00cd3a | ca8ff101ffff
 8ed | 04/17/2021 | 18:11:36 | OEM record c0 | 00cd3a | 0feb70220000
 8ee | 04/17/2021 | 18:11:36 | OEM record c0 | 00cd3a | 0feb703bff10
 8ef | 04/17/2021 | 18:11:37 | OEM record c0 | 00cd3a | 0feb70320000
 8f0 | 04/17/2021 | 18:11:39 | OEM record c0 | 00cd3a | 0feb70520000
 8f1 | 04/17/2021 | 18:11:40 | OEM record c0 | 00cd3a | 0feb70620000
 8f2 | 04/17/2021 | 18:12:11 | OEM record c0 | 00cd3a | 0feb70820000
 8f3 | 04/17/2021 | 18:12:11 | System Firmwares #0xe4 | System boot initiated | Asserted
 8f4 | 04/17/2021 | 18:13:23 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 8f5 | 04/17/2021 | 18:13:25 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 8f6 | 04/17/2021 | 18:13:47 | OEM record c0 | 00cd3a | ca907105ffff
 8f7 | 04/17/2021 | 18:13:47 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 8f8 | 04/17/2021 | 18:13:48 | OEM record c0 | 00cd3a | 0feb70020000
 8f9 | 04/17/2021 | 18:13:48 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 8fa | 04/17/2021 | 18:13:48 | OEM record c0 | 00cd3a | ca8f7101ffff
 8fb | 04/17/2021 | 18:13:48 | OEM record c0 | 00cd3a | ca90f105ffff
 8fc | 04/17/2021 | 18:13:49 | OEM record c0 | 00cd3a | 0feb70120000
 8fd | 04/17/2021 | 18:13:49 | OEM record c0 | 00cd3a | ca8ff101ffff
 8fe | 04/17/2021 | 18:14:33 | OEM record c0 | 00cd3a | 0feb70220000
 8ff | 04/17/2021 | 18:14:33 | OEM record c0 | 00cd3a | 0feb703bff10
 900 | 04/17/2021 | 18:14:34 | OEM record c0 | 00cd3a | 0feb70320000
 901 | 04/17/2021 | 18:14:36 | OEM record c0 | 00cd3a | 0feb70520000
 902 | 04/17/2021 | 18:14:37 | OEM record c0 | 00cd3a | 0feb70620000
 903 | 04/17/2021 | 18:15:09 | OEM record c0 | 00cd3a | 0feb70820000
 904 | 04/17/2021 | 18:15:09 | System Firmwares #0xe4 | System boot initiated | Asserted
 905 | 04/17/2021 | 18:16:25 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 906 | 04/17/2021 | 18:16:25 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 907 | 04/17/2021 | 18:16:50 | OEM record c0 | 00cd3a | ca907105ffff
 908 | 04/17/2021 | 18:16:50 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 909 | 04/17/2021 | 18:16:50 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 90a | 04/17/2021 | 18:16:51 | OEM record c0 | 00cd3a | 0feb70020000
 90b | 04/17/2021 | 18:16:51 | OEM record c0 | 00cd3a | ca8f7101ffff
 90c | 04/17/2021 | 18:16:51 | OEM record c0 | 00cd3a | ca90f105ffff
 90d | 04/17/2021 | 18:16:52 | OEM record c0 | 00cd3a | 0feb70120000
 90e | 04/17/2021 | 18:16:52 | OEM record c0 | 00cd3a | ca8ff101ffff
 90f | 04/17/2021 | 18:17:36 | OEM record c0 | 00cd3a | 0feb70220000
 910 | 04/17/2021 | 18:17:36 | OEM record c0 | 00cd3a | 0feb703bff10
 911 | 04/17/2021 | 18:17:37 | OEM record c0 | 00cd3a | 0feb70320000
 912 | 04/17/2021 | 18:17:39 | OEM record c0 | 00cd3a | 0feb70520000
 913 | 04/17/2021 | 18:17:40 | OEM record c0 | 00cd3a | 0feb70620000
 914 | 04/17/2021 | 18:18:10 | OEM record c0 | 00cd3a | 0feb70820000
 915 | 04/17/2021 | 18:18:10 | System Firmwares #0xe4 | System boot initiated | Asserted
 916 | 04/17/2021 | 18:19:25 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 917 | 04/17/2021 | 18:19:25 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 918 | 04/17/2021 | 18:19:50 | OEM record c0 | 00cd3a | 0feb70020000
 919 | 04/17/2021 | 18:19:50 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 91a | 04/17/2021 | 18:19:50 | OEM record c0 | 00cd3a | ca8f7101ffff
 91b | 04/17/2021 | 18:19:50 | OEM record c0 | 00cd3a | ca907105ffff
 91c | 04/17/2021 | 18:19:50 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 91d | 04/17/2021 | 18:19:51 | OEM record c0 | 00cd3a | 0feb70120000
 91e | 04/17/2021 | 18:19:51 | OEM record c0 | 00cd3a | ca8ff101ffff
 91f | 04/17/2021 | 18:19:51 | OEM record c0 | 00cd3a | ca90f105ffff
 920 | 04/17/2021 | 18:20:36 | OEM record c0 | 00cd3a | 0feb70220000
 921 | 04/17/2021 | 18:20:36 | OEM record c0 | 00cd3a | 0feb703bff10
 922 | 04/17/2021 | 18:20:37 | OEM record c0 | 00cd3a | 0feb70320000
 923 | 04/17/2021 | 18:20:39 | OEM record c0 | 00cd3a | 0feb70520000
 924 | 04/17/2021 | 18:20:40 | OEM record c0 | 00cd3a | 0feb70620000
 925 | 04/17/2021 | 18:21:14 | OEM record c0 | 00cd3a | 0feb70820000
 926 | 04/17/2021 | 18:21:14 | System Firmwares #0xe4 | System boot initiated | Asserted
 927 | 04/17/2021 | 18:22:28 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 928 | 04/17/2021 | 18:22:28 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 929 | 04/17/2021 | 18:22:52 | OEM record c0 | 00cd3a | ca907105ffff
 92a | 04/17/2021 | 18:22:52 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 92b | 04/17/2021 | 18:22:52 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 92c | 04/17/2021 | 18:22:53 | OEM record c0 | 00cd3a | 0feb70020000
 92d | 04/17/2021 | 18:22:53 | OEM record c0 | 00cd3a | ca8f7101ffff
 92e | 04/17/2021 | 18:22:53 | OEM record c0 | 00cd3a | ca90f105ffff
 92f | 04/17/2021 | 18:22:54 | OEM record c0 | 00cd3a | 0feb70120000
 930 | 04/17/2021 | 18:22:54 | OEM record c0 | 00cd3a | ca8ff101ffff
 931 | 04/17/2021 | 18:23:38 | OEM record c0 | 00cd3a | 0feb70220000
 932 | 04/17/2021 | 18:23:38 | OEM record c0 | 00cd3a | 0feb703bff10
 933 | 04/17/2021 | 18:23:39 | OEM record c0 | 00cd3a | 0feb70320000
 934 | 04/17/2021 | 18:23:41 | OEM record c0 | 00cd3a | 0feb70520000
 935 | 04/17/2021 | 18:23:42 | OEM record c0 | 00cd3a | 0feb70620000
 936 | 04/17/2021 | 18:24:14 | OEM record c0 | 00cd3a | 0feb70820000
 937 | 04/17/2021 | 18:24:14 | System Firmwares #0xe4 | System boot initiated | Asserted
 938 | 04/17/2021 | 18:25:30 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 939 | 04/17/2021 | 18:25:30 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 93a | 04/17/2021 | 18:25:55 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 93b | 04/17/2021 | 18:25:55 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 93c | 04/17/2021 | 18:25:55 | OEM record c0 | 00cd3a | 0feb70020000
 93d | 04/17/2021 | 18:25:55 | OEM record c0 | 00cd3a | ca8f7101ffff
 93e | 04/17/2021 | 18:25:55 | OEM record c0 | 00cd3a | ca907105ffff
 93f | 04/17/2021 | 18:25:56 | OEM record c0 | 00cd3a | 0feb70120000
 940 | 04/17/2021 | 18:25:56 | OEM record c0 | 00cd3a | ca8ff101ffff
 941 | 04/17/2021 | 18:25:56 | OEM record c0 | 00cd3a | ca90f105ffff
 942 | 04/17/2021 | 18:26:40 | OEM record c0 | 00cd3a | 0feb70220000
 943 | 04/17/2021 | 18:26:40 | OEM record c0 | 00cd3a | 0feb703bff10
 944 | 04/17/2021 | 18:26:41 | OEM record c0 | 00cd3a | 0feb70320000
 945 | 04/17/2021 | 18:26:43 | OEM record c0 | 00cd3a | 0feb70520000
 946 | 04/17/2021 | 18:26:44 | OEM record c0 | 00cd3a | 0feb70620000
 947 | 04/17/2021 | 18:27:13 | OEM record c0 | 00cd3a | 0feb70820000
 948 | 04/17/2021 | 18:27:13 | System Firmwares #0xe4 | System boot initiated | Asserted
 949 | 04/17/2021 | 18:28:27 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 94a | 04/17/2021 | 18:28:27 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 94b | 04/17/2021 | 18:28:51 | OEM record c0 | 00cd3a | ca907105ffff
 94c | 04/17/2021 | 18:28:51 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 94d | 04/17/2021 | 18:28:51 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 94e | 04/17/2021 | 18:28:52 | OEM record c0 | 00cd3a | 0feb70020000
 94f | 04/17/2021 | 18:28:52 | OEM record c0 | 00cd3a | ca8f7101ffff
 950 | 04/17/2021 | 18:28:52 | OEM record c0 | 00cd3a | ca90f105ffff
 951 | 04/17/2021 | 18:28:53 | OEM record c0 | 00cd3a | 0feb70120000
 952 | 04/17/2021 | 18:28:53 | OEM record c0 | 00cd3a | ca8ff101ffff
 953 | 04/17/2021 | 18:29:37 | OEM record c0 | 00cd3a | 0feb70220000
 954 | 04/17/2021 | 18:29:37 | OEM record c0 | 00cd3a | 0feb703bff10
 955 | 04/17/2021 | 18:29:38 | OEM record c0 | 00cd3a | 0feb70320000
 956 | 04/17/2021 | 18:29:40 | OEM record c0 | 00cd3a | 0feb70520000
 957 | 04/17/2021 | 18:29:41 | OEM record c0 | 00cd3a | 0feb70620000
 958 | 04/17/2021 | 18:30:10 | OEM record c0 | 00cd3a | 0feb70820000
 959 | 04/17/2021 | 18:30:10 | System Firmwares #0xe4 | System boot initiated | Asserted
 95a | 04/17/2021 | 18:31:27 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 95b | 04/17/2021 | 18:31:27 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 95c | 04/17/2021 | 18:31:51 | OEM record c0 | 00cd3a | ca907105ffff
 95d | 04/17/2021 | 18:31:51 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 95e | 04/17/2021 | 18:31:51 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 95f | 04/17/2021 | 18:31:52 | OEM record c0 | 00cd3a | 0feb70020000
 960 | 04/17/2021 | 18:31:52 | OEM record c0 | 00cd3a | ca8f7101ffff
 961 | 04/17/2021 | 18:31:52 | OEM record c0 | 00cd3a | ca90f105ffff
 962 | 04/17/2021 | 18:31:53 | OEM record c0 | 00cd3a | 0feb70120000
 963 | 04/17/2021 | 18:31:53 | OEM record c0 | 00cd3a | ca8ff101ffff
 964 | 04/17/2021 | 18:32:37 | OEM record c0 | 00cd3a | 0feb70220000
 965 | 04/17/2021 | 18:32:37 | OEM record c0 | 00cd3a | 0feb703bff10
 966 | 04/17/2021 | 18:32:38 | OEM record c0 | 00cd3a | 0feb70320000
 967 | 04/17/2021 | 18:32:40 | OEM record c0 | 00cd3a | 0feb70520000
 968 | 04/17/2021 | 18:32:41 | OEM record c0 | 00cd3a | 0feb70620000
 969 | 04/17/2021 | 18:33:12 | OEM record c0 | 00cd3a | 0feb70820000
 96a | 04/17/2021 | 18:33:12 | System Firmwares #0xe4 | System boot initiated | Asserted
 96b | 04/17/2021 | 18:34:27 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 96c | 04/17/2021 | 18:34:27 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 96d | 04/17/2021 | 18:34:51 | OEM record c0 | 00cd3a | ca907105ffff
 96e | 04/17/2021 | 18:34:51 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 96f | 04/17/2021 | 18:34:51 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 970 | 04/17/2021 | 18:34:52 | OEM record c0 | 00cd3a | 0feb70020000
 971 | 04/17/2021 | 18:34:52 | OEM record c0 | 00cd3a | ca8f7101ffff
 972 | 04/17/2021 | 18:34:52 | OEM record c0 | 00cd3a | ca90f105ffff
 973 | 04/17/2021 | 18:34:53 | OEM record c0 | 00cd3a | 0feb70120000
 974 | 04/17/2021 | 18:34:53 | OEM record c0 | 00cd3a | ca8ff101ffff
 975 | 04/17/2021 | 18:35:37 | OEM record c0 | 00cd3a | 0feb70220000
 976 | 04/17/2021 | 18:35:37 | OEM record c0 | 00cd3a | 0feb703bff10
 977 | 04/17/2021 | 18:35:38 | OEM record c0 | 00cd3a | 0feb70320000
 978 | 04/17/2021 | 18:35:40 | OEM record c0 | 00cd3a | 0feb70520000
 979 | 04/17/2021 | 18:35:41 | OEM record c0 | 00cd3a | 0feb70620000
 97a | 04/17/2021 | 18:36:12 | OEM record c0 | 00cd3a | 0feb70820000
 97b | 04/17/2021 | 18:36:12 | System Firmwares #0xe4 | System boot initiated | Asserted
 97c | 04/17/2021 | 18:37:32 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 97d | 04/17/2021 | 18:37:32 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 97e | 04/17/2021 | 18:37:56 | OEM record c0 | 00cd3a | ca907105ffff
 97f | 04/17/2021 | 18:37:57 | OEM record c0 | 00cd3a | ca8f7101ffff
 980 | 04/17/2021 | 18:37:57 | OEM record c0 | 00cd3a | ca90f105ffff
 981 | 04/17/2021 | 18:37:58 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 982 | 04/17/2021 | 18:37:58 | OEM record c0 | 00cd3a | ca8ff101ffff
 983 | 04/17/2021 | 18:37:58 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 984 | 04/17/2021 | 18:37:59 | OEM record c0 | 00cd3a | 0feb70020000
 985 | 04/17/2021 | 18:38:00 | OEM record c0 | 00cd3a | 0feb70120000
 986 | 04/17/2021 | 18:38:42 | OEM record c0 | 00cd3a | 0feb70220000
 987 | 04/17/2021 | 18:38:42 | OEM record c0 | 00cd3a | 0feb703bff10
 988 | 04/17/2021 | 18:38:43 | OEM record c0 | 00cd3a | 0feb70320000
 989 | 04/17/2021 | 18:38:45 | OEM record c0 | 00cd3a | 0feb70520000
 98a | 04/17/2021 | 18:38:46 | OEM record c0 | 00cd3a | 0feb70620000
 98b | 04/17/2021 | 18:39:19 | OEM record c0 | 00cd3a | 0feb70820000
 98c | 04/17/2021 | 18:39:19 | System Firmwares #0xe4 | System boot initiated | Asserted
 98d | 04/17/2021 | 18:40:35 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 98e | 04/17/2021 | 18:40:35 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 98f | 04/17/2021 | 18:40:58 | OEM record c0 | 00cd3a | ca907105ffff
 990 | 04/17/2021 | 18:40:59 | OEM record c0 | 00cd3a | ca8f7101ffff
 991 | 04/17/2021 | 18:40:59 | OEM record c0 | 00cd3a | ca90f105ffff
 992 | 04/17/2021 | 18:40:59 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 993 | 04/17/2021 | 18:40:59 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 994 | 04/17/2021 | 18:41:00 | OEM record c0 | 00cd3a | 0feb70020000
 995 | 04/17/2021 | 18:41:00 | OEM record c0 | 00cd3a | ca8ff101ffff
 996 | 04/17/2021 | 18:41:01 | OEM record c0 | 00cd3a | 0feb70120000
 997 | 04/17/2021 | 18:41:45 | OEM record c0 | 00cd3a | 0feb70220000
 998 | 04/17/2021 | 18:41:45 | OEM record c0 | 00cd3a | 0feb703bff10
 999 | 04/17/2021 | 18:41:46 | OEM record c0 | 00cd3a | 0feb70320000
 99a | 04/17/2021 | 18:41:48 | OEM record c0 | 00cd3a | 0feb70520000
 99b | 04/17/2021 | 18:41:49 | OEM record c0 | 00cd3a | 0feb70620000
 99c | 04/17/2021 | 18:42:17 | OEM record c0 | 00cd3a | 0feb70820000
 99d | 04/17/2021 | 18:42:17 | System Firmwares #0xe4 | System boot initiated | Asserted
 99e | 04/17/2021 | 18:43:34 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 99f | 04/17/2021 | 18:43:34 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 9a0 | 04/17/2021 | 18:44:00 | OEM record c0 | 00cd3a | ca907105ffff
 9a1 | 04/17/2021 | 18:44:00 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 9a2 | 04/17/2021 | 18:44:00 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 9a3 | 04/17/2021 | 18:44:01 | OEM record c0 | 00cd3a | 0feb70020000
 9a4 | 04/17/2021 | 18:44:01 | OEM record c0 | 00cd3a | ca8f7101ffff
 9a5 | 04/17/2021 | 18:44:01 | OEM record c0 | 00cd3a | ca90f105ffff
 9a6 | 04/17/2021 | 18:44:02 | OEM record c0 | 00cd3a | 0feb70120000
 9a7 | 04/17/2021 | 18:44:02 | OEM record c0 | 00cd3a | ca8ff101ffff
 9a8 | 04/17/2021 | 18:44:46 | OEM record c0 | 00cd3a | 0feb70220000
 9a9 | 04/17/2021 | 18:44:46 | OEM record c0 | 00cd3a | 0feb703bff10
 9aa | 04/17/2021 | 18:44:47 | OEM record c0 | 00cd3a | 0feb70320000
 9ab | 04/17/2021 | 18:44:49 | OEM record c0 | 00cd3a | 0feb70520000
 9ac | 04/17/2021 | 18:44:50 | OEM record c0 | 00cd3a | 0feb70620000
 9ad | 04/17/2021 | 18:45:20 | OEM record c0 | 00cd3a | 0feb70820000
 9ae | 04/17/2021 | 18:45:20 | System Firmwares #0xe4 | System boot initiated | Asserted
 9af | 04/17/2021 | 18:46:33 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 9b0 | 04/17/2021 | 18:46:33 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 9b1 | 04/17/2021 | 18:46:58 | OEM record c0 | 00cd3a | ca907105ffff
 9b2 | 04/17/2021 | 18:46:59 | OEM record c0 | 00cd3a | ca8f7101ffff
 9b3 | 04/17/2021 | 18:46:59 | OEM record c0 | 00cd3a | ca90f105ffff
 9b4 | 04/17/2021 | 18:46:59 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 9b5 | 04/17/2021 | 18:46:59 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 9b6 | 04/17/2021 | 18:47:00 | OEM record c0 | 00cd3a | 0feb70020000
