search_board_type Mt.Jade
./sshpass -p amcc1234 ssh -o StrictHostKeyChecking=no -t amcclab@10.38.15.173 'ipmitool -H 10.38.15.14 -U ADMIN -P ADMIN -I lanplus -z 0x7fff  sensor list all'
Pseudo-terminal will not be allocated because stdin is not a terminal.
Setting large buffer to 32767
Event_log        | 0x0        | discrete   | 0x0480| na        | na        | na        | na        | na        | na        
S1_DIMM_HOT      | 0x0        | discrete   | 0x0080| na        | na        | na        | na        | na        | na        
S0_VR_ErrStatus  | 0x0        | discrete   | 0x0080| na        | na        | na        | na        | na        | na        
S1_VR_ErrStatus  | 0x0        | discrete   | 0x0080| na        | na        | na        | na        | na        | na        
S0_Refresh_Rate  | 0x0        | discrete   | 0x0080| na        | na        | na        | na        | na        | na        
S1_Refresh_Rate  | 0x0        | discrete   | 0x0080| na        | na        | na        | na        | na        | na        
S0_PCIE_HP       | 0x0        | discrete   | 0x0080| na        | na        | na        | na        | na        | na        
S1_PCIE_HP       | 0x0        | discrete   | 0x0080| na        | na        | na        | na        | na        | na        search_board_type Mt.Jade
./sshpass -p amcc1234 ssh -o StrictHostKeyChecking=no -t amcclab@10.38.15.173 'ipmitool -H 10.38.15.14 -U ADMIN -P ADMIN -I lanplus -z 0x7fff  sensor list all'
Pseudo-terminal will not be allocated because stdin is not a terminal.
Setting large buffer to 32767
Event_log        | 0x0        | discrete   | 0x0480| na        | na        | na        | na        | na        | na        
FAN3_1_Speed     | 5000.000   | RPM        | ok    | 500.000   | na        | na        | na        | na        | 23100.000 
FAN3_1_Failure   | 0x0        | discrete   | 0x0080| na        | na        | na        | na        | na        | na        
FAN3_1_Presence  | 0x0        | discrete   | 0x0080| na        | na        | na        | na        | na        | na        
TS1_Temp         | 34.000     | degrees C  | ok    | na        | na        | na        | na        | 50.000    | na        
TS2_Temp         | 34.000     | degrees C  | ok    | na        | na        | na        | na        | 50.000    | na        
TS4_Temp         | 34.000     | degrees C  | ok    | na        | na        | na        | na        | 50.000    | na        
TS3_Temp         | 39.000     | degrees C  | ok    | na        | na        | na        | na        | 50.000    | na        
TS6_Temp         | 40.000     | degrees C  | ok    | na        | na        | na        | na        | 50.000    | na        
TS5_Temp         | 38.000     | degrees C  | ok    | na        | na        | na        | na        | 50.000    | na        
S0_SOC_Temp      | 54.000     | degrees C  | ok    | na        | na        | na        | na        | 105.000   | na        
S0_SOC_VRD_Temp  | 42.000     | degrees C  | ok    | na        | na        | na        | na        | 105.000   | na        
S0_DIMM_VRD_Temp | 39.000     | degrees C  | ok    | na        | na        | na        | na        | 105.000   | na        
S0_Core_VRD_Temp | 37.000     | degrees C  | ok    | na        | na        | na        | na        | 105.000   | na        
S0_DIMMG0_Temp   | 37.000     | degrees C  | ok    | na        | na        | na        | na        | 85.000    | na        
S0_CPU_Pwr       | 58.000     | Watts      | ok    | na        | na        | na        | na        | 500.000   | na        
S0_MEM_Pwr       | 20.800     | Watts      | ok    | na        | na        | na        | na        | na        | na        
Watchdog2        | 0x0        | discrete   | 0x0080| na        | na        | na        | na        | na        | na        
S0_CPU_VCORE     | 1.045      | Volts      | ok    | 0.720     | na        | na        | na        | 1.120     | na        
S0_DIMM_VR1_Volt | 1.197      | Volts      | ok    | 1.141     | na        | na        | na        | 1.260     | na        
S0_DIMM_VR2_Volt | 1.197      | Volts      | ok    | 1.141     | na        | na        | na        | 1.260     | na        
S0_DIMM_DDR_Volt | 1.197      | Volts      | ok    | na        | na        | na        | na        | na        | na        
S0_CPU_PROC_HOT  | 0x0        | discrete   | 0x0080| na        | na        | na        | na        | na        | na        
S0_Memory_Status | 0x0        | discrete   | 0x0080| na        | na        | na        | na        | na        | na        
S0_ACPI_State    | 0x0        | discrete   | 0x0180| na        | na        | na        | na        | na        | na        
S0_0V8_VDDC_SOC  | 0.815      | Volts      | ok    | 0.560     | na        | na        | na        | 0.960     | na        
S0_0V75_PCP      | 1.050      | Volts      | ok    | 0.504     | na        | na        | na        | 1.323     | na        
S0_1V2_VDDQ0123  | 1.197      | Volts      | ok    | 0.840     | na        | na        | na        | 1.442     | na        
S0_0V6_VTT0123   | 0.596      | Volts      | ok    | 0.420     | na        | na        | na        | 0.720     | na        
S0_2V5_VPP0123   | 2.505      | Volts      | ok    | 1.755     | na        | na        | na        | 3.000     | na        
S0_1V2_VDDQ4567  | 1.204      | Volts      | ok    | 0.840     | na        | na        | na        | 1.442     | na        
S0_0V6_VTT4567   | 0.600      | Volts      | ok    | 0.420     | na        | na        | na        | 0.720     | na        
S0_2V5_VPP4567   | 2.490      | Volts      | ok    | 1.755     | na        | na        | na        | 3.000     | na        
S0_0V85_RCA      | 0.920      | Volts      | ok    | 0.630     | na        | na        | na        | 1.080     | na        
S0_1V8_VDDH      | 1.793      | Volts      | ok    | 1.265     | na        | na        | na        | 2.156     | na        
S0_1V5_VDDH      | 1.503      | Volts      | ok    | 1.053     | na        | na        | na        | 1.800     | na        
S0_1V8_SOC       | 1.760      | Volts      | ok    | 1.265     | na        | na        | na        | 2.156     | na        
S0_1V8_PCP       | 1.782      | Volts      | ok    | 1.265     | na        | na        | na        | 2.156     | na        
S0_3V3_SOC       | 3.320      | Volts      | ok    | 2.320     | na        | na        | na        | 3.960     | na        
Sys_Boot_Restart | 0x0        | discrete   | 0x0080| na        | na        | na        | na        | na        | na        
S0_DIMM_VR1_Pwr  | 9.750      | Watts      | ok    | na        | na        | na        | na        | 79.950    | na        
S0_DIMM_VR2_Pwr  | 10.920     | Watts      | ok    | na        | na        | na        | na        | 79.950    | na        
S0_SoC_Error     | 0x0        | discrete   | 0x0080| na        | na        | na        | na        | na        | na        
S0_PCIE_Status   | 0x0        | discrete   | 0x0080| na        | na        | na        | na        | na        | na        
S1_0V8_VDDC_SOC  | 0.785      | Volts      | ok    | 0.560     | na        | na        | na        | 0.960     | na        
S1_0V75_PCP      | 1.022      | Volts      | ok    | 0.504     | na        | na        | na        | 1.323     | na        
S1_1V2_VDDQ0123  | 1.204      | Volts      | ok    | 0.840     | na        | na        | na        | 1.442     | na        
S1_0V6_VTT0123   | 0.600      | Volts      | ok    | 0.420     | na        | na        | na        | 0.720     | na        
S1_2V5_VPP0123   | 2.490      | Volts      | ok    | 1.755     | na        | na        | na        | 3.000     | na        
S1_1V2_VDDQ4567  | 1.197      | Volts      | ok    | 0.840     | na        | na        | na        | 1.442     | na        
S1_0V6_VTT4567   | 0.600      | Volts      | ok    | 0.420     | na        | na        | na        | 0.720     | na        
S1_2V5_VPP4567   | 2.490      | Volts      | ok    | 1.755     | na        | na        | na        | 3.000     | na        
S1_0V85_RCA      | 0.925      | Volts      | ok    | 0.630     | na        | na        | na        | 1.080     | na        
S1_1V8_VDDH      | 1.793      | Volts      | ok    | 1.265     | na        | na        | na        | 2.156     | na        
S1_1V5_VDDH      | 1.494      | Volts      | ok    | 1.053     | na        | na        | na        | 1.800     | na        
S1_1V8_SOC       | 1.793      | Volts      | ok    | 1.265     | na        | na        | na        | 2.156     | na        
S1_1V8_PCP       | 1.782      | Volts      | ok    | 1.265     | na        | na        | na        | 2.156     | na        
S1_3V3_SOC       | 3.300      | Volts      | ok    | 2.320     | na        | na        | na        | 3.960     | na        
3V3_SB           | 3.300      | Volts      | ok    | 2.320     | na        | na        | na        | 3.960     | na        
VBAT_RTC         | 3.168      | Volts      | ok    | 2.106     | na        | na        | na        | 3.564     | na        
S1_ACPI_State    | 0x0        | discrete   | 0x0180| na        | na        | na        | na        | na        | na        
S1_DIMM_VRD_Temp | 36.000     | degrees C  | ok    | na        | na        | na        | na        | 105.000   | na        
S1_Core_VRD_Temp | 37.000     | degrees C  | ok    | na        | na        | na        | na        | 105.000   | na        
S1_DIMM_VR2_Pwr  | 6.240      | Watts      | ok    | na        | na        | na        | na        | 79.950    | na        
S1_DIMM_DDR_Volt | 1.197      | Volts      | ok    | na        | na        | na        | na        | na        | na        
S1_MEM_Pwr       | 11.200     | Watts      | ok    | na        | na        | na        | na        | na        | na        
S1_DIMM_VR1_Pwr  | 4.680      | Watts      | ok    | na        | na        | na        | na        | 79.950    | na        
S1_SoC_Error     | 0x0        | discrete   | 0x0080| na        | na        | na        | na        | na        | na        
S1_SOC_VRD_Temp  | 46.000     | degrees C  | ok    | na        | na        | na        | na        | 105.000   | na        
S1_DIMM_VR1_Volt | 1.197      | Volts      | ok    | 1.141     | na        | na        | na        | 1.260     | na        
S1_DIMM_VR2_Volt | 1.197      | Volts      | ok    | 1.141     | na        | na        | na        | 1.260     | na        
S1_SOC_Temp      | 53.000     | degrees C  | ok    | na        | na        | na        | na        | 105.000   | na        
S1_PCIE_Status   | 0x0        | discrete   | 0x0080| na        | na        | na        | na        | na        | na        
S1_CPU_Pwr       | 58.000     | Watts      | ok    | na        | na        | na        | na        | 500.000   | na        
S1_CPU_VCORE     | 1.010      | Volts      | ok    | 0.720     | na        | na        | na        | 1.120     | na        
S1_Memory_Status | 0x0        | discrete   | 0x0080| na        | na        | na        | na        | na        | na        
